order,Delay,Test.Time,Prolific.ID,Participant.Private.ID,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,answer,original_response,lure_recalled,intrusions
86240,control,PM,,8401006,Chrome 111.0.0.0,1366x768,1366x768,foot,NA,0,4
86401,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,window,window,1,4
86402,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,sleep,NA,0,4
86403,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,doctor,NA,0,4
86404,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,smell,smell,1,4
86405,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,chair,NA,0,4
86406,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,smoke,NA,0,4
86407,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,sweet,NA,0,4
86408,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,rough,NA,0,4
86409,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,needle,NA,0,4
86410,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,rubbish,NA,0,4
86411,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,anger,NA,0,4
86412,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,soft,NA,0,4
86413,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,city,NA,0,4
86414,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,cup,NA,0,4
86415,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,cold,NA,0,4
86416,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,mountain,NA,0,4
86417,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,slow,NA,0,4
86418,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,river,NA,0,4
86419,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,spider,NA,0,4
86420,control,PM,,8401079,Chrome 111.0.0.0,1366x768,1366x768,foot,foot,1,4
86581,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,window,NA,0,0
86582,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,sleep,sleep,1,0
86583,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,doctor,NA,0,0
86584,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,smell,NA,0,0
86585,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,chair,NA,0,0
86586,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,smoke,NA,0,0
86587,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,sweet,NA,0,0
86588,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,rough,NA,0,0
86589,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,needle,NA,0,0
86590,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,rubbish,NA,0,0
86591,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,anger,NA,0,0
86592,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,soft,NA,0,0
86593,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,city,NA,0,0
86594,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,cup,NA,0,0
86595,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,cold,NA,0,0
86596,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,mountain,NA,0,0
86597,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,slow,NA,0,0
86598,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,river,NA,0,0
86599,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,spider,NA,0,0
86600,control,PM,,8400984,Chrome 111.0.0.0,2560x1440,2560x1440,foot,NA,0,0
86761,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,window,NA,0,21
86762,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,sleep,NA,0,21
86763,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,doctor,NA,0,21
86764,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,smell,smell,1,21
86765,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,chair,NA,0,21
86766,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,smoke,smoking,1,21
86767,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,sweet,NA,0,21
86768,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,rough,NA,0,21
86769,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,needle,NA,0,21
86770,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,rubbish,NA,0,21
86771,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,anger,NA,0,21
86772,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,soft,NA,0,21
86773,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,city,NA,0,21
86774,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,cup,NA,0,21
86775,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,cold,cold,1,21
86776,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,mountain,NA,0,21
86777,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,slow,NA,0,21
86778,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,river,NA,0,21
86779,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,spider,NA,0,21
86780,control,PM,,8401215,Chrome 110.0.0.0,1440x900,1440x900,foot,NA,0,21
86941,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,window,NA,0,1
86942,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,sleep,NA,0,1
86943,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,doctor,NA,0,1
86944,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,smell,NA,0,1
86945,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,chair,NA,0,1
86946,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,smoke,NA,0,1
86947,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,sweet,NA,0,1
86948,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,rough,NA,0,1
86949,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,needle,NA,0,1
86950,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,rubbish,NA,0,1
86951,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,anger,NA,0,1
86952,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,soft,NA,0,1
86953,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,city,NA,0,1
86954,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,cup,NA,0,1
86955,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,cold,NA,0,1
86956,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,mountain,NA,0,1
86957,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,slow,NA,0,1
86958,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,river,NA,0,1
86959,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,spider,NA,0,1
86960,control,PM,,8401449,Chrome 111.0.0.0,1536x864,1536x864,foot,NA,0,1
87121,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,window,NA,0,1
87122,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,sleep,NA,0,1
87123,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,doctor,NA,0,1
87124,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,smell,NA,0,1
87125,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,chair,NA,0,1
87126,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,smoke,NA,0,1
87127,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,sweet,NA,0,1
87128,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,rough,NA,0,1
87129,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,needle,NA,0,1
87130,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,rubbish,NA,0,1
87131,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,anger,NA,0,1
87132,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,soft,NA,0,1
87133,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,city,NA,0,1
87134,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,cup,cup,1,1
87135,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,cold,NA,0,1
87136,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,mountain,NA,0,1
87137,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,slow,NA,0,1
87138,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,river,NA,0,1
87139,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,spider,NA,0,1
87140,control,PM,,8401551,Chrome 111.0.0.0,1920x1080,1920x1080,foot,NA,0,1
87301,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,window,NA,0,12
87302,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,sleep,NA,0,12
87303,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,doctor,doctor,1,12
87304,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,smell,NA,0,12
87305,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,chair,NA,0,12
87306,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,smoke,NA,0,12
87307,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,sweet,NA,0,12
87308,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,rough,NA,0,12
87309,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,needle,needle,1,12
87310,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,rubbish,NA,0,12
87311,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,anger,NA,0,12
87312,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,soft,NA,0,12
87313,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,city,NA,0,12
87314,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,cup,NA,0,12
87315,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,cold,NA,0,12
87316,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,mountain,NA,0,12
87317,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,slow,NA,0,12
87318,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,river,NA,0,12
87319,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,spider,NA,0,12
87320,control,PM,,7618818,Edge 107.0.1418.52,1536x864,1536x864,foot,NA,0,12
87481,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,window,NA,0,11
87482,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,sleep,NA,0,11
87483,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,doctor,doctor,1,11
87484,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,smell,NA,0,11
87485,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,chair,NA,0,11
87486,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,smoke,NA,0,11
87487,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,sweet,NA,0,11
87488,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,rough,NA,0,11
87489,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,needle,NA,0,11
87490,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,rubbish,NA,0,11
87491,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,anger,NA,0,11
87492,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,soft,soft,1,11
87493,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,city,NA,0,11
87494,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,cup,NA,0,11
87495,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,cold,cold,1,11
87496,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,mountain,NA,0,11
87497,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,slow,NA,0,11
87498,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,river,NA,0,11
87499,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,spider,NA,0,11
87500,control,PM,,7611579,Safari 15.6.1,1440x900,1440x900,foot,NA,0,11
87661,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,window,window,1,1
87662,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,sleep,NA,0,1
87663,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,doctor,NA,0,1
87664,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,smell,NA,0,1
87665,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,chair,NA,0,1
87666,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,smoke,NA,0,1
87667,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,sweet,NA,0,1
87668,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,rough,rough,1,1
87669,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,needle,NA,0,1
87670,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,rubbish,NA,0,1
87671,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,anger,NA,0,1
87672,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,soft,NA,0,1
87673,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,city,NA,0,1
87674,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,cup,NA,0,1
87675,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,cold,cold,1,1
87676,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,mountain,NA,0,1
87677,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,slow,NA,0,1
87678,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,river,river,1,1
87679,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,spider,NA,0,1
87680,control,PM,,7611631,Firefox 107.0,1536x864,1536x864,foot,NA,0,1
87841,control,PM,,7611627,Safari 15.3,1440x900,1440x900,window,NA,0,29
87842,control,PM,,7611627,Safari 15.3,1440x900,1440x900,sleep,NA,0,29
87843,control,PM,,7611627,Safari 15.3,1440x900,1440x900,doctor,NA,0,29
87844,control,PM,,7611627,Safari 15.3,1440x900,1440x900,smell,NA,0,29
87845,control,PM,,7611627,Safari 15.3,1440x900,1440x900,chair,NA,0,29
87846,control,PM,,7611627,Safari 15.3,1440x900,1440x900,smoke,NA,0,29
87847,control,PM,,7611627,Safari 15.3,1440x900,1440x900,sweet,sweets,1,29
87848,control,PM,,7611627,Safari 15.3,1440x900,1440x900,rough,rough,1,29
87849,control,PM,,7611627,Safari 15.3,1440x900,1440x900,needle,needle,1,29
87850,control,PM,,7611627,Safari 15.3,1440x900,1440x900,rubbish,NA,0,29
87851,control,PM,,7611627,Safari 15.3,1440x900,1440x900,anger,NA,0,29
87852,control,PM,,7611627,Safari 15.3,1440x900,1440x900,soft,NA,0,29
87853,control,PM,,7611627,Safari 15.3,1440x900,1440x900,city,NA,0,29
87854,control,PM,,7611627,Safari 15.3,1440x900,1440x900,cup,cup,1,29
87855,control,PM,,7611627,Safari 15.3,1440x900,1440x900,cold,cold,1,29
87856,control,PM,,7611627,Safari 15.3,1440x900,1440x900,mountain,mountains,1,29
87857,control,PM,,7611627,Safari 15.3,1440x900,1440x900,slow,NA,0,29
87858,control,PM,,7611627,Safari 15.3,1440x900,1440x900,river,river,1,29
87859,control,PM,,7611627,Safari 15.3,1440x900,1440x900,spider,spider,1,29
87860,control,PM,,7611627,Safari 15.3,1440x900,1440x900,foot,NA,0,29
88021,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,window,NA,0,2
88022,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,sleep,sleep,1,2
88023,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,doctor,doctor,1,2
88024,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,smell,NA,0,2
88025,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,chair,chair,1,2
88026,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,smoke,NA,0,2
88027,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,sweet,NA,0,2
88028,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,rough,NA,0,2
88029,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,needle,NA,0,2
88030,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,rubbish,NA,0,2
88031,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,anger,NA,0,2
88032,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,soft,NA,0,2
88033,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,city,NA,0,2
88034,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,cup,NA,0,2
88035,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,cold,NA,0,2
88036,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,mountain,NA,0,2
88037,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,slow,NA,0,2
88038,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,river,river,1,2
88039,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,spider,NA,0,2
88040,control,AM,,8445932,Chrome 111.0.0.0,1536x864,1536x864,foot,feet,1,2
88201,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,window,window,1,5
88202,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,sleep,NA,0,5
88203,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,doctor,NA,0,5
88204,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,smell,NA,0,5
88205,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,chair,NA,0,5
88206,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,smoke,NA,0,5
88207,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,sweet,sweet,1,5
88208,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,rough,NA,0,5
88209,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,needle,NA,0,5
88210,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,rubbish,NA,0,5
88211,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,anger,anger,1,5
88212,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,soft,NA,0,5
88213,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,city,NA,0,5
88214,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,cup,NA,0,5
88215,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,cold,NA,0,5
88216,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,mountain,mountain,1,5
88217,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,slow,NA,0,5
88218,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,river,NA,0,5
88219,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,spider,NA,0,5
88220,control,AM,,8463921,Chrome 111.0.0.0,1366x768,1366x768,foot,NA,0,5
88381,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,window,NA,0,5
88382,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,sleep,NA,0,5
88383,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,doctor,NA,0,5
88384,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,smell,NA,0,5
88385,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,chair,chair,1,5
88386,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,smoke,NA,0,5
88387,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,sweet,sweet,1,5
88388,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,rough,NA,0,5
88389,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,needle,NA,0,5
88390,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,rubbish,NA,0,5
88391,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,anger,NA,0,5
88392,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,soft,NA,0,5
88393,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,city,NA,0,5
88394,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,cup,NA,0,5
88395,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,cold,cold,1,5
88396,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,mountain,NA,0,5
88397,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,slow,NA,0,5
88398,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,river,NA,0,5
88399,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,spider,NA,0,5
88400,control,AM,,8464093,Chrome 111.0.0.0,1280x720,1280x720,foot,NA,0,5
88561,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,window,NA,0,4
88562,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,sleep,sleep,1,4
88563,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,doctor,NA,0,4
88564,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,smell,NA,0,4
88565,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,chair,NA,0,4
88566,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,smoke,NA,0,4
88567,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,sweet,NA,0,4
88568,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,rough,NA,0,4
88569,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,needle,NA,0,4
88570,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,rubbish,NA,0,4
88571,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,anger,NA,0,4
88572,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,soft,soft,1,4
88573,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,city,NA,0,4
88574,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,cup,NA,0,4
88575,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,cold,NA,0,4
88576,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,mountain,NA,0,4
88577,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,slow,NA,0,4
88578,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,river,NA,0,4
88579,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,spider,NA,0,4
88580,control,AM,,8474323,Edge 111.0.1661.54,1280x720,1223x609,foot,NA,0,4
88741,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,window,NA,0,0
88742,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,sleep,NA,0,0
88743,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,doctor,NA,0,0
88744,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,smell,smell,1,0
88745,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,chair,NA,0,0
88746,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,smoke,NA,0,0
88747,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,sweet,NA,0,0
88748,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,rough,NA,0,0
88749,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,needle,NA,0,0
88750,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,rubbish,NA,0,0
88751,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,anger,NA,0,0
88752,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,soft,NA,0,0
88753,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,city,NA,0,0
88754,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,cup,NA,0,0
88755,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,cold,NA,0,0
88756,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,mountain,NA,0,0
88757,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,slow,NA,0,0
88758,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,river,NA,0,0
88759,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,spider,NA,0,0
88760,control,AM,,8484079,Chrome 111.0.0.0,1440x900,1440x900,foot,NA,0,0
88921,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,window,NA,0,0
88922,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,sleep,NA,0,0
88923,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,doctor,NA,0,0
88924,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,smell,NA,0,0
88925,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,chair,NA,0,0
88926,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,smoke,NA,0,0
88927,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,sweet,NA,0,0
88928,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,rough,NA,0,0
88929,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,needle,NA,0,0
88930,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,rubbish,NA,0,0
88931,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,anger,NA,0,0
88932,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,soft,soft,1,0
88933,control,AM,,8484835,Chrome 111.0.0.0,1440x900,1440x900,city,NA,0,0
